id,topic,category,indicator,subindicator,units,geography,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,note
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Paraguay,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Peru,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Uruguay,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Egypt,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Iraq,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Jordan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Kuwait,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Lebanon,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Oman,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Saudi Arabia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,United Arab Emirates,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,West Bank and Gaza,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy policy,BNEF Take: Clean energy policy,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Algeria,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Angola,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Benin,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Botswana,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Burkina Faso,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Burundi,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Cameroon,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Central African Republic,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Chad,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Congo,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Congo (Dem. Rep.),,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Cote d'Ivoire,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Eritrea,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Ethiopia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Ghana,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Guinea,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Kenya,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Lesotho,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Liberia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Libya,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Madagascar,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Malawi,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Mali,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Mauritania,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Morocco,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Mozambique,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Namibia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Niger,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Nigeria,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Rwanda,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Senegal,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Sierra Leone,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Somalia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,South Africa,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,South Sudan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Sudan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Tanzania,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Togo,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Tunisia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Uganda,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Zambia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Zimbabwe,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Afghanistan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Armenia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Azerbaijan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Bangladesh,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Cambodia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,China,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,India,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Indonesia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Kazakhstan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Kyrgyzstan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Laos,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Malaysia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Mongolia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Myanmar,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Nepal,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Pakistan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Papua New Guinea,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Philippines,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Singapore,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Sri Lanka,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Taiwan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Tajikistan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Thailand,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Turkmenistan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Uzbekistan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Vietnam,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Albania,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Belarus,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Bosnia and Herzegovina,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Georgia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Macedonia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Moldova,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Russia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Serbia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Turkey,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Ukraine,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Argentina,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Bolivia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Brazil,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Chile,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Colombia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Costa Rica,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Dominican Republic,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Ecuador,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,El Salvador,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Guatemala,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Haiti,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Honduras,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Jamaica,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Mexico,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Nicaragua,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Panama,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Paraguay,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Peru,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Uruguay,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Egypt,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Iraq,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Jordan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Kuwait,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Lebanon,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Oman,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Saudi Arabia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,United Arab Emirates,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,West Bank and Gaza,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Clean energy investment,BNEF Take: Clean energy investment,Qualitative,Spare,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Algeria,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Angola,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Benin,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Botswana,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Burkina Faso,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Burundi,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Cameroon,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Central African Republic,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Chad,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Congo,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Congo (Dem. Rep.),,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Cote d'Ivoire,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Eritrea,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Ethiopia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Ghana,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Guinea,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Kenya,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Lesotho,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Liberia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Libya,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Madagascar,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Malawi,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Mali,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Mauritania,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Morocco,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Mozambique,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Namibia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Niger,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Nigeria,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Rwanda,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Senegal,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Sierra Leone,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Somalia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,South Africa,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,South Sudan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Sudan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Tanzania,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Togo,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Tunisia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Uganda,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Zambia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Zimbabwe,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Afghanistan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Armenia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Azerbaijan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Bangladesh,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Cambodia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,China,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,India,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Indonesia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Kazakhstan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Kyrgyzstan,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Laos,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Malaysia,,,,,,,,,,,
None,Country Profile,BNEF Take,BNEF Take: Power prices and LCOEs,BNEF Take: Power prices and LCOEs,Qualitative,Mongolia,,,,,,,,,,,
