year,month,quarter,period,geography,sector,Deal Type,value
2010,4,Q2,2010Q2,Turkey,Small hydro,Asset finance investments,22.866
2010,4,Q2,2010Q2,Turkey,Small hydro,Asset finance investments,33.552
2010,6,Q2,2010Q2,Turkey,Small hydro,Asset finance investments,60.6
2010,9,Q3,2010Q3,Uganda,Small hydro,Asset finance investments,7.07
2010,1,Q1,2010Q1,Uganda,Biofuels,Asset finance investments,10.2307
2010,7,Q3,2010Q3,Ukraine,Solar,Asset finance investments,11.25
2010,10,Q4,2010Q4,Ukraine,Solar,Asset finance investments,22.5
2010,12,Q4,2010Q4,Ukraine,Solar,Asset finance investments,360
2010,9,Q3,2010Q3,Ukraine,Wind,Asset finance investments,35
2010,9,Q3,2010Q3,United Arab Emirates,Solar,Asset finance investments,4.5
2010,1,Q1,2010Q1,Uruguay,Biomass & waste,Asset finance investments,9.9
2010,9,Q3,2010Q3,Uruguay,Solar,Asset finance investments,2.16
2010,10,Q4,2010Q4,Uruguay,Wind,Asset finance investments,14
2010,8,Q3,2010Q3,Vietnam,Biofuels,Asset finance investments,88.9
2010,9,Q3,2010Q3,Vietnam,Small hydro,Asset finance investments,41.1312
2010,12,Q4,2010Q4,Vietnam,Small hydro,Asset finance investments,17.37876476
2010,11,Q4,2010Q4,Vietnam,Small hydro,Asset finance investments,15.15
2010,3,Q1,2010Q1,Vietnam,Small hydro,Asset finance investments,10.7361453
2010,3,Q1,2010Q1,Vietnam,Small hydro,Asset finance investments,4.9619959
2010,8,Q3,2010Q3,Vietnam,Small hydro,Asset finance investments,27.9
2010,2,Q1,2010Q1,Vietnam,Small hydro,Asset finance investments,18.371722
2010,7,Q3,2010Q3,Vietnam,Small hydro,Asset finance investments,16.74
2010,7,Q3,2010Q3,Vietnam,Small hydro,Asset finance investments,41.85
2010,7,Q3,2010Q3,Vietnam,Small hydro,Asset finance investments,44.95
2010,5,Q2,2010Q2,Vietnam,Small hydro,Asset finance investments,7.75
2010,8,Q3,2010Q3,Vietnam,Small hydro,Asset finance investments,36.50189
2010,8,Q3,2010Q3,Vietnam,Wind,Asset finance investments,17
2010,3,Q1,2010Q1,Vietnam,Small hydro,Asset finance investments,32.5507962
2010,12,Q4,2010Q4,Vietnam,Biofuels,Asset finance investments,32.9
2010,7,Q3,2010Q3,Vietnam,Small hydro,Asset finance investments,36.36
2010,1,Q1,2010Q1,Zambia,Small hydro,Asset finance investments,153
2010,12,Q4,2010Q4,Zambia,Small hydro,Asset finance investments,6.54
2010,3,Q1,2010Q1,Zimbabwe,Biofuels,Asset finance investments,200
2011,11,Q4,2011Q4,Albania,Small hydro,Asset finance investments,10.71
2011,3,Q1,2011Q1,Algeria,Wind,Asset finance investments,30.7956
2011,7,Q3,2011Q3,Argentina,Biofuels,Asset finance investments,67.9
2011,6,Q2,2011Q2,Argentina,Wind,Asset finance investments,20.00596
2011,9,Q3,2011Q3,Argentina,Biofuels,Asset finance investments,1.83491
2011,1,Q1,2011Q1,Argentina,Biofuels,Asset finance investments,5.002
2011,12,Q4,2011Q4,Argentina,Wind,Asset finance investments,8.82
2011,5,Q2,2011Q2,Argentina,Solar,Asset finance investments,10.4
2011,5,Q2,2011Q2,Argentina,Solar,Asset finance investments,15.6
2011,2,Q1,2011Q1,Argentina,Biofuels,Asset finance investments,62.181
2011,12,Q4,2011Q4,Argentina,Biofuels,Asset finance investments,23.5
2011,12,Q4,2011Q4,Argentina,Biofuels,Asset finance investments,124.95
2011,10,Q4,2011Q4,Argentina,Biofuels,Asset finance investments,10.34
2011,9,Q3,2011Q3,Argentina,Small hydro,Asset finance investments,13
2011,6,Q2,2011Q2,Azerbaijan,Wind,Asset finance investments,3.78
2011,9,Q3,2011Q3,Azerbaijan,Solar,Asset finance investments,4.3
2011,6,Q2,2011Q2,Azerbaijan,Solar,Asset finance investments,7.74
2011,8,Q3,2011Q3,Bangladesh,Solar,Asset finance investments,21.5
2011,8,Q3,2011Q3,Bangladesh,Solar,Asset finance investments,4.3
2011,12,Q4,2011Q4,Bosnia and Herzegovina,Small hydro,Asset finance investments,72.5816
2011,3,Q1,2011Q1,Botswana,Biofuels,Asset finance investments,1.9799
2011,12,Q4,2011Q4,Brazil,Biofuels,Asset finance investments,512
2011,10,Q4,2011Q4,Brazil,Biofuels,Asset finance investments,34.614
2011,1,Q1,2011Q1,Brazil,Wind,Asset finance investments,476.98362
2011,3,Q1,2011Q1,Brazil,Solar,Asset finance investments,4.97421
2011,4,Q2,2011Q2,Brazil,Wind,Asset finance investments,128.99385
2011,3,Q1,2011Q1,Brazil,Wind,Asset finance investments,518.322
2011,3,Q1,2011Q1,Brazil,Biomass & waste,Asset finance investments,110.8806
2011,6,Q2,2011Q2,Brazil,Wind,Asset finance investments,306
2011,12,Q4,2011Q4,Brazil,Wind,Asset finance investments,125.49918
2011,11,Q4,2011Q4,Brazil,Biomass & waste,Asset finance investments,78.32706
2011,12,Q4,2011Q4,Brazil,Wind,Asset finance investments,217.44588
2011,1,Q1,2011Q1,Brazil,Biofuels,Asset finance investments,41.8
2011,11,Q4,2011Q4,Brazil,Small hydro,Asset finance investments,79.39644
2011,11,Q4,2011Q4,Brazil,Small hydro,Asset finance investments,109.36362
2011,1,Q1,2011Q1,Brazil,Biofuels,Asset finance investments,12.91896
2011,3,Q1,2011Q1,Brazil,Wind,Asset finance investments,330.22
2011,5,Q2,2011Q2,Brazil,Wind,Asset finance investments,385.6824
2011,2,Q1,2011Q1,Brazil,Biofuels,Asset finance investments,52.0086
2011,3,Q1,2011Q1,Brazil,Biofuels,Asset finance investments,406.1538
2011,4,Q2,2011Q2,Brazil,Wind,Asset finance investments,145.6
2011,4,Q2,2011Q2,Brazil,Wind,Asset finance investments,288
2011,4,Q2,2011Q2,Brazil,Wind,Asset finance investments,192
2011,5,Q2,2011Q2,Brazil,Small hydro,Asset finance investments,132.867
2011,6,Q2,2011Q2,Brazil,Wind,Asset finance investments,295.2
2011,3,Q1,2011Q1,Brazil,Biomass & waste,Asset finance investments,0.84714
2011,7,Q3,2011Q3,Brazil,Biofuels,Asset finance investments,160.95
2011,7,Q3,2011Q3,Brazil,Small hydro,Asset finance investments,100.4486
2011,8,Q3,2011Q3,Brazil,Biomass & waste,Asset finance investments,39.281346
2011,9,Q3,2011Q3,Brazil,Wind,Asset finance investments,120.96
2011,8,Q3,2011Q3,Brazil,Small hydro,Asset finance investments,46.7
2011,8,Q3,2011Q3,Brazil,Small hydro,Asset finance investments,104.4621
2011,8,Q3,2011Q3,Brazil,Small hydro,Asset finance investments,30
2011,8,Q3,2011Q3,Brazil,Small hydro,Asset finance investments,29.8
2011,11,Q4,2011Q4,Brazil,Small hydro,Asset finance investments,43.51323
2011,8,Q3,2011Q3,Brazil,Small hydro,Asset finance investments,47.5
2011,9,Q3,2011Q3,Brazil,Small hydro,Asset finance investments,22.5825
2011,10,Q4,2011Q4,Brazil,Wind,Asset finance investments,227.69307
2011,9,Q3,2011Q3,Brazil,Small hydro,Asset finance investments,20
2011,11,Q4,2011Q4,Brazil,Small hydro,Asset finance investments,16.19997
2011,9,Q3,2011Q3,Brazil,Small hydro,Asset finance investments,5.6
2011,5,Q2,2011Q2,Brazil,Wind,Asset finance investments,27.72
2011,10,Q4,2011Q4,Brazil,Small hydro,Asset finance investments,26.3
2011,10,Q4,2011Q4,Brazil,Small hydro,Asset finance investments,42.5
2011,10,Q4,2011Q4,Brazil,Small hydro,Asset finance investments,45
2011,10,Q4,2011Q4,Brazil,Small hydro,Asset finance investments,3.6
2011,9,Q3,2011Q3,Brazil,Small hydro,Asset finance investments,25
2011,11,Q4,2011Q4,Brazil,Biofuels,Asset finance investments,11.058
2011,12,Q4,2011Q4,Brazil,Wind,Asset finance investments,405.74842
2011,12,Q4,2011Q4,Brazil,Wind,Asset finance investments,322.62
2011,7,Q3,2011Q3,Brazil,Biofuels,Asset finance investments,130.7482
2011,1,Q1,2011Q1,Brazil,Biofuels,Asset finance investments,50.015
2011,7,Q3,2011Q3,Brazil,Biomass & waste,Asset finance investments,33.201
2011,2,Q1,2011Q1,Brazil,Biofuels,Asset finance investments,1.225
2011,1,Q1,2011Q1,Brazil,Biofuels,Asset finance investments,17.64
2011,9,Q3,2011Q3,Brazil,Wind,Asset finance investments,65.4966
2011,11,Q4,2011Q4,Brazil,Wind,Asset finance investments,188.48361
2011,4,Q2,2011Q2,Brazil,Biomass & waste,Asset finance investments,1.7
2011,5,Q2,2011Q2,Brazil,Biofuels,Asset finance investments,85.523
2011,10,Q4,2011Q4,Brazil,Biomass & waste,Asset finance investments,97.65
2011,8,Q3,2011Q3,Brazil,Biofuels,Asset finance investments,31.5
2011,8,Q3,2011Q3,Brazil,Biomass & waste,Asset finance investments,55.8
2011,7,Q3,2011Q3,Brazil,Biomass & waste,Asset finance investments,22.2355
2011,4,Q2,2011Q2,Brazil,Biofuels,Asset finance investments,15.12
2011,2,Q1,2011Q1,Brazil,Biofuels,Asset finance investments,18.9
2011,8,Q3,2011Q3,Brazil,Biofuels,Asset finance investments,56.0391
2011,5,Q2,2011Q2,Brazil,Biomass & waste,Asset finance investments,5.58
2011,6,Q2,2011Q2,Brazil,Biomass & waste,Asset finance investments,630.54
2011,5,Q2,2011Q2,Brazil,Biofuels,Asset finance investments,16.8
2011,11,Q4,2011Q4,Brazil,Biomass & waste,Asset finance investments,273.42
2011,10,Q4,2011Q4,Brazil,Biomass & waste,Asset finance investments,205.902
2011,4,Q2,2011Q2,Brazil,Wind,Asset finance investments,52
2011,4,Q2,2011Q2,Brazil,Wind,Asset finance investments,46
2011,12,Q4,2011Q4,Brazil,Biomass & waste,Asset finance investments,193.905
2011,1,Q1,2011Q1,Cameroon,Small hydro,Asset finance investments,53.9232
2011,9,Q3,2011Q3,Chile,Small hydro,Asset finance investments,20
2011,9,Q3,2011Q3,Chile,Wind,Asset finance investments,126
2011,9,Q3,2011Q3,Chile,Biomass & waste,Asset finance investments,45.09135708
2011,6,Q2,2011Q2,Chile,Solar,Asset finance investments,4
2011,12,Q4,2011Q4,Chile,Small hydro,Asset finance investments,30
2011,1,Q1,2011Q1,Chile,Small hydro,Asset finance investments,4.3
2011,1,Q1,2011Q1,Chile,Small hydro,Asset finance investments,6
2011,6,Q2,2011Q2,Chile,Small hydro,Asset finance investments,12
2011,12,Q4,2011Q4,Chile,Small hydro,Asset finance investments,5.5
2011,12,Q4,2011Q4,Chile,Small hydro,Asset finance investments,16.5
2011,1,Q1,2011Q1,Chile,Small hydro,Asset finance investments,6.3
2011,12,Q4,2011Q4,Chile,Small hydro,Asset finance investments,3.99
2011,12,Q4,2011Q4,Chile,Small hydro,Asset finance investments,3.36
2011,2,Q1,2011Q1,Chile,Biomass & waste,Asset finance investments,41.85
2011,12,Q4,2011Q4,Chile,Biomass & waste,Asset finance investments,22.962
2011,12,Q4,2011Q4,China,Wind,Asset finance investments,67.2
2011,5,Q2,2011Q2,China,Biomass & waste,Asset finance investments,69.2415
2011,8,Q3,2011Q3,China,Solar,Asset finance investments,36.0065
2011,10,Q4,2011Q4,China,Wind,Asset finance investments,78.59
2011,4,Q2,2011Q2,China,Wind,Asset finance investments,84.183
2011,1,Q1,2011Q1,China,Wind,Asset finance investments,75.76
2011,11,Q4,2011Q4,China,Wind,Asset finance investments,100.1856
2011,2,Q1,2011Q1,China,Wind,Asset finance investments,56.7
2011,5,Q2,2011Q2,China,Wind,Asset finance investments,37.8
2011,2,Q1,2011Q1,China,Biomass & waste,Asset finance investments,40.09104
2011,6,Q2,2011Q2,China,Wind,Asset finance investments,75.312828
2011,3,Q1,2011Q1,China,Wind,Asset finance investments,221.444
2011,4,Q2,2011Q2,China,Solar,Asset finance investments,172
2011,5,Q2,2011Q2,China,Biomass & waste,Asset finance investments,223.96815
2011,3,Q1,2011Q1,China,Solar,Asset finance investments,7.725159
2011,7,Q3,2011Q3,China,Solar,Asset finance investments,18.5628
2011,2,Q1,2011Q1,China,Wind,Asset finance investments,69.3
2011,4,Q2,2011Q2,China,Wind,Asset finance investments,70.10185
2011,8,Q3,2011Q3,China,Wind,Asset finance investments,73.4704
2011,5,Q2,2011Q2,China,Solar,Asset finance investments,4.3
2011,6,Q2,2011Q2,China,Solar,Asset finance investments,43
2011,6,Q2,2011Q2,China,Wind,Asset finance investments,81.48624
2011,3,Q1,2011Q1,China,Solar,Asset finance investments,31.70752
2011,3,Q1,2011Q1,China,Wind,Asset finance investments,73.5835504
2011,6,Q2,2011Q2,China,Wind,Asset finance investments,42
2011,2,Q1,2011Q1,China,Wind,Asset finance investments,69.3
2011,10,Q4,2011Q4,China,Wind,Asset finance investments,69.3
2011,6,Q2,2011Q2,China,Solar,Asset finance investments,23.353305
2011,2,Q1,2011Q1,China,Wind,Asset finance investments,69.3
2011,4,Q2,2011Q2,China,Wind,Asset finance investments,76.253004
2011,4,Q2,2011Q2,China,Wind,Asset finance investments,67.62
2011,4,Q2,2011Q2,China,Solar,Asset finance investments,38.2588776
2011,6,Q2,2011Q2,China,Solar,Asset finance investments,50.36048
2011,1,Q1,2011Q1,China,Wind,Asset finance investments,69.3
2011,4,Q2,2011Q2,China,Wind,Asset finance investments,76.51
2011,5,Q2,2011Q2,China,Wind,Asset finance investments,67.2
2011,5,Q2,2011Q2,China,Wind,Asset finance investments,69.3
2011,6,Q2,2011Q2,China,Wind,Asset finance investments,78.522505
2011,6,Q2,2011Q2,China,Wind,Asset finance investments,70.5817962
2011,5,Q2,2011Q2,China,Wind,Asset finance investments,75.4649
2011,6,Q2,2011Q2,China,Wind,Asset finance investments,73.0927395
2011,1,Q1,2011Q1,China,Wind,Asset finance investments,69.3
2011,3,Q1,2011Q1,China,Biomass & waste,Asset finance investments,45.672
2011,1,Q1,2011Q1,China,Biomass & waste,Asset finance investments,50.0379
2011,2,Q1,2011Q1,China,Solar,Asset finance investments,43.67279
2011,10,Q4,2011Q4,China,Solar,Asset finance investments,5.16
2011,3,Q1,2011Q1,China,Wind,Asset finance investments,72.111351
2011,9,Q3,2011Q3,China,Solar,Asset finance investments,94.6
2011,8,Q3,2011Q3,China,Wind,Asset finance investments,71.02134
