id,topic,category,indicator,subindicator,units,geography,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,note
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Namibia,24,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,46.5,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Niger,89.19,91.94,92.22,93.33,129.01,175.26,185.25,186.54,190.03,190.03,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Nigeria,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Oman,118.1361,118.1361,118.1361,118.1361,120.7961,120.7961,120.7961,120.7961,120.7961,150,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Palestinian Authority,140,140,125,125,140,140,140,140,140,140,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Qatar,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Rwanda,29,29,29,29,29,29,29,57.8,58,58,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Saudi Arabia,33524,34092,36500,40200,43600,46400,49900,48545,48545,48045,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Senegal,543,685,702,674,678,556,558,615,695,695,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Sierra Leone,14.8,31.3,37,37,43.6,44,44,44,79.6,99.6,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Somalia,80,80,80,80,80,80,80,80,100,100,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,South Africa,1338.3,1338.3,1338.3,1338.3,1338.3,1656,2293,3365.385,3365.385,3365.385,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,South Sudan,27.7,29.46,29.46,29.46,29.46,29.46,29.46,29.46,29.46,62.46,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Sudan,1621.3,1621.3,1621.3,1621.3,1621.3,1623.9,1773.9,1773.9,1773.9,1773.9,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Tanzania,214.7,214.7,432,495.6,385,320.8,230.5,231,271,271,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Togo,113.6,113.6,113.6,113.6,113.6,113.6,149.6,149.6,149.6,50,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Tunisia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Uganda,71.425,71.425,137.425,137.425,137.425,137.425,137.425,137.425,137.425,137,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,United Arab Emirates,1819.269595,2045.671953,2131.50409,2142,1950.56,2290.56,2132,1831,1831,1831,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Zambia,89,113,113,113,141,141.9,138.6,198.6,193.6,193.6,
3.07,Experience,System,Clean energy installed capacity,Oil & Diesel,MW,Zimbabwe,0,0,0,0,0,0,100,100,100,100,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Canada,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,United States,1954,1923,1978,2027,2044,2072,2113,2155,2171,2248,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Argentina,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Bolivia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Brazil,908.038,1398.038,1417.538,1417.538,1417.538,1430.258,1453.908,1453.908,1453.908,1453.908,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Chile,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Colombia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Costa Rica,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Dominican Republic,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Ecuador,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,El Salvador,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Guatemala,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Haiti,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Honduras,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Jamaica,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Mexico,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Nicaragua,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Panama,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Paraguay,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Peru,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Uruguay,300,300,400,500,500,500,350,530,890,890,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Afghanistan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Armenia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Australia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Azerbaijan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Bangladesh,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Cambodia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Mainland China,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Georgia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,India,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Indonesia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Japan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Kazakhstan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Korea (Republic),0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Laos,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Malaysia,0,0,0,0,0,0,0,0,170,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Mongolia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Myanmar,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Nepal,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,New Zealand,566.096,565.866,565.866,563.766,563.766,563.766,393.766,393.766,393.766,393.766,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Pakistan,3771.84,3801.84,3801.84,3837.94,3837.94,3837.94,3837.94,3837.94,3837.94,3837.94,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Philippines,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Singapore,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Sri Lanka,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Taiwan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Tajikistan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Thailand,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Turkmenistan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Uzbekistan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Vietnam,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Albania,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Austria,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Belarus,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Belgium,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Bulgaria,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Croatia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Czech Republic,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Denmark,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Finland,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,France,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Germany,13404,13404,13404,13404,13404,13404,13404,13404,13404,13404,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Greece,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Hungary,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Ireland,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Italy,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Lithuania,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Moldova,2855,2855,2855,2855,2855,2855,2855,2855,2855,2855,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Netherlands,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,North Macedonia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Norway,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Poland,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Portugal,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Romania,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Russia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Serbia,353,353,353,353,353,353,347,347,336,297,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Slovakia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Slovenia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Spain,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Sweden,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Switzerland,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Turkey,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Ukraine,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,United Kingdom,3000,3000,3000,3750,3750,3500,3750,4000,4000,5000,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Algeria,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Angola,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Benin,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Botswana,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Burkina Faso,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Burundi,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Cameroon,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Central African Republic,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Chad,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Congo,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Congo (Dem. Rep.),0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Cote d'Ivoire,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Egypt,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Eritrea,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Ethiopia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Ghana,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Guinea,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Iraq,4820,4820,4820,6140,6695,7306,7306,7305,7385,7385,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Israel,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Jordan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Kenya,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Kuwait,9746,9746,10392,10762,10762,11202,11264,11202,11202,11202,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Lebanon,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Lesotho,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Liberia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Madagascar,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Malawi,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Mali,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Mauritania,0,0,0,0,0,180,180,180,180,180,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Morocco,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Mozambique,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Namibia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Niger,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Nigeria,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Oman,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Palestinian Authority,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Qatar,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Rwanda,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Senegal,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Sierra Leone,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Somalia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,South Africa,1395.5,1395.5,1395.5,1395.5,1395.5,1395.5,1395.5,1395.5,1395.5,1395.5,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,South Sudan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Sudan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Tanzania,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Togo,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Tunisia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Uganda,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,United Arab Emirates,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Zambia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Other Fossil Fuels,MW,Zimbabwe,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Canada,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,United States,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Argentina,974,974,974,974,974,974,974,974,974,974,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Bolivia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Brazil,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Chile,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Colombia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Costa Rica,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Dominican Republic,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Ecuador,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,El Salvador,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Guatemala,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Haiti,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Honduras,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Jamaica,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Mexico,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Nicaragua,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Panama,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Paraguay,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Peru,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Uruguay,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Afghanistan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Armenia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Australia,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Azerbaijan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Bangladesh,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Cambodia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Mainland China,0,0,15384,21544,22144,22744,26724,28724,30024,30024,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Georgia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,India,3500,4000,4785,4785,4785,4785,4785,4785,4785,4785,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Indonesia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Japan,26671,26671,26670.54,26670.54,27270.54,27470.54,27470.54,27470.54,27470.54,27470.54,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Kazakhstan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Korea (Republic),3902,4700,4700,4700,4700,4700,4700,4700,4700,4700,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Laos,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Malaysia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Mongolia,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Myanmar,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Nepal,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,New Zealand,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Pakistan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Philippines,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Singapore,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Sri Lanka,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Taiwan,2602,2602,2602,2602,2602,2602,2602,2602,2602,2602,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Tajikistan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Thailand,500,500,500,500,500,500,500,500,500,1000,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Turkmenistan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Uzbekistan,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Vietnam,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Albania,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Austria,3401,3401,3401,3401,3401,3401,3401,3401,3401,3401,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Belarus,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Belgium,1308,1308,1308,1308,1308,1308,1308,1308,1308,1308,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Bosnia and Herzegovina,420,420,420,420,420,420,420,420,420,420,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Bulgaria,997,997,933,933,933,933,933,933,933,933,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Croatia,281,281,281,281,281,281,281,281,281,281,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Czech Republic,1147,1147,1147,1172,1172,1172,1172,1172,1172,1172,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Denmark,0,0,0,0,0,0,0,0,0,0,
3.07,Experience,System,Clean energy installed capacity,Pumped Hydro,MW,Finland,0,0,0,0,0,0,0,0,0,0,
